# curie_map:
#   Ensembl: https://www.ensembl.org/id/
#   Genatlas: Genatlas
#   HGNC: HGNC
#   IUPHAR: IUPHAR
#   MeSH: MeSH
#   MedDRA: http://purl.bioontology.org/ontology/MEDDRA/
#   OMIM: http://omim.org/entry/
#   Reactome: Reactome
#   SwissProt: http://purl.uniprot.org/uniprot/
#   UMLS: http://linkedlifedata.com/resource/umls/id/
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#   ordo: http://www.orpha.net/ORDO/Orphanet_
# license: https://github.com/mapping-commons/mapping-commons.github.io/blob/main/docs/original_license_applies.md
# mapping_date: '2022-02-23'
# mapping_set_id: http://w3id.org/mapping_commons/disease-mappings/onto-icd10
# mapping_tool: https://github.com/mapping-commons/sssom-py
subject_id	predicate_id	object_id	match_type	subject_label
ordo:209325	oboInOwl:hasDbXref	Ensembl:ENSG00000182158	Unspecified	cAMP responsive element binding protein 3 like 2
ordo:200995	oboInOwl:hasDbXref	Ensembl:ENSG00000111276	Unspecified	cyclin dependent kinase inhibitor 1B
ordo:209329	oboInOwl:hasDbXref	Ensembl:ENSG00000157613	Unspecified	cAMP responsive element binding protein 3 like 1
ordo:465725	oboInOwl:hasDbXref	Ensembl:ENSG00000161594	Unspecified	kelch like family member 10
ordo:209314	oboInOwl:hasDbXref	Ensembl:ENSG00000086758	Unspecified	HECT, UBA and WWE domain containing E3 ubiquitin protein ligase 1
ordo:392264	oboInOwl:hasDbXref	Ensembl:ENSG00000129696	Unspecified	TELO2 interacting protein 2
ordo:209301	oboInOwl:hasDbXref	Ensembl:ENSG00000130529	Unspecified	transient receptor potential cation channel subfamily M member 4
ordo:404789	oboInOwl:hasDbXref	Ensembl:ENSG00000054392	Unspecified	hedgehog acyltransferase
ordo:138499	oboInOwl:hasDbXref	Ensembl:ENSG00000153283	Unspecified	CD96 molecule
ordo:392281	oboInOwl:hasDbXref	Ensembl:ENSG00000061938	Unspecified	tyrosine kinase non receptor 2
ordo:500851	oboInOwl:hasDbXref	Ensembl:ENSG00000100246	Unspecified	dynein axonemal light chain 4
ordo:200951	oboInOwl:hasDbXref	Ensembl:ENSG00000110711	Unspecified	aryl hydrocarbon receptor interacting protein
ordo:392290	oboInOwl:hasDbXref	Ensembl:ENSG00000102024	Unspecified	plastin 3
ordo:392296	oboInOwl:hasDbXref	Ensembl:ENSG00000183605	Unspecified	sideroflexin 4
ordo:212927	oboInOwl:hasDbXref	Ensembl:ENSG00000140718	Unspecified	FTO alpha-ketoglutarate dependent dioxygenase
ordo:500862	oboInOwl:hasDbXref	Ensembl:ENSG00000156140	Unspecified	ADAM metallopeptidase with thrombospondin type 1 motif 3
ordo:426145	oboInOwl:hasDbXref	Ensembl:ENSG00000143147	Unspecified	G protein-coupled receptor 161
ordo:212921	oboInOwl:hasDbXref	Ensembl:ENSG00000221838	Unspecified	adaptor related protein complex 4 subunit mu 1
ordo:453713	oboInOwl:hasDbXref	Ensembl:ENSG00000125850	Unspecified	ovo like zinc finger 2
ordo:212917	oboInOwl:hasDbXref	Ensembl:ENSG00000159650	Unspecified	urocanate hydratase 1
ordo:465703	oboInOwl:hasDbXref	Ensembl:ENSG00000114388	Unspecified	NPR2 like, GATOR1 complex subunit
ordo:465709	oboInOwl:hasDbXref	Ensembl:ENSG00000103148	Unspecified	NPR3 like, GATOR1 complex subunit
ordo:212902	oboInOwl:hasDbXref	Ensembl:ENSG00000136689	Unspecified	interleukin 1 receptor antagonist
ordo:212909	oboInOwl:hasDbXref	Ensembl:ENSG00000103241	Unspecified	forkhead box F1
ordo:572486	oboInOwl:hasDbXref	Ensembl:ENSG00000105819	Unspecified	peptidase, mitochondrial processing subunit beta
ordo:572477	oboInOwl:hasDbXref	Ensembl:ENSG00000138688	Unspecified	KIAA1109
ordo:285758	oboInOwl:hasDbXref	Ensembl:ENSG00000180447	Unspecified	growth arrest specific 1
ordo:404768	oboInOwl:hasDbXref	Ensembl:ENSG00000100360	Unspecified	intraflagellar transport 27
ordo:404762	oboInOwl:hasDbXref	Ensembl:ENSG00000164742	Unspecified	adenylate cyclase 1
ordo:320561	oboInOwl:hasDbXref	Ensembl:ENSG00000104728	Unspecified	Rho guanine nucleotide exchange factor 10
ordo:404774	oboInOwl:hasDbXref	Ensembl:ENSG00000217930	Unspecified	presequence translocase associated motor 16
ordo:369810	oboInOwl:hasDbXref	Ensembl:ENSG00000099949	Unspecified	leucine zipper like transcription regulator 1
ordo:404743	oboInOwl:hasDbXref	Ensembl:ENSG00000007541	Unspecified	phosphatidylinositol glycan anchor biosynthesis class Q
ordo:285739	oboInOwl:hasDbXref	Ensembl:ENSG00000258992	Unspecified	testis specific protein Y-linked 1
ordo:369815	oboInOwl:hasDbXref	Ensembl:ENSG00000154997	Unspecified	septin 14
ordo:369806	oboInOwl:hasDbXref	Ensembl:ENSG00000140563	Unspecified	multiple C2 and transmembrane domain containing 2
ordo:320663	oboInOwl:hasDbXref	Ensembl:ENSG00000015133	Unspecified	coiled-coil domain containing 88C
ordo:487075	oboInOwl:hasDbXref	Ensembl:ENSG00000130204	Unspecified	translocase of outer mitochondrial membrane 40
ordo:490687	oboInOwl:hasDbXref	Ensembl:ENSG00000164733	Unspecified	cathepsin B
ordo:490660	oboInOwl:hasDbXref	Ensembl:ENSG00000197748	Unspecified	cilia and flagella associated protein 43
ordo:490669	oboInOwl:hasDbXref	Ensembl:ENSG00000206530	Unspecified	cilia and flagella associated protein 44
ordo:490675	oboInOwl:hasDbXref	Ensembl:ENSG00000088002	Unspecified	sulfotransferase family 2B member 1
ordo:426083	oboInOwl:hasDbXref	Ensembl:ENSG00000121905	Unspecified	hippocalcin
ordo:438054	oboInOwl:hasDbXref	Ensembl:ENSG00000109320	Unspecified	nuclear factor kappa B subunit 1
ordo:509232	oboInOwl:hasDbXref	Ensembl:ENSG00000135249	Unspecified	RAD50 interactor 1
ordo:509234	oboInOwl:hasDbXref	Ensembl:ENSG00000137275	Unspecified	receptor interacting serine/threonine kinase 1
ordo:509236	oboInOwl:hasDbXref	Ensembl:ENSG00000121481	Unspecified	ring finger protein 2
ordo:209279	oboInOwl:hasDbXref	Ensembl:ENSG00000167985	Unspecified	succinate dehydrogenase complex assembly factor 2
ordo:509238	oboInOwl:hasDbXref	Ensembl:ENSG00000047936	Unspecified	ROS proto-oncogene 1, receptor tyrosine kinase
ordo:138447	oboInOwl:hasDbXref	Ensembl:ENSG00000140525	Unspecified	FA complementation group I
ordo:139778	oboInOwl:hasDbXref	Ensembl:ENSG00000258839	Unspecified	melanocortin 1 receptor
ordo:426073	oboInOwl:hasDbXref	Ensembl:ENSG00000142178	Unspecified	salt inducible kinase 1
ordo:490652	oboInOwl:hasDbXref	Ensembl:ENSG00000162426	Unspecified	solute carrier family 45 member 1
ordo:209285	oboInOwl:hasDbXref	Ensembl:ENSG00000100697	Unspecified	dicer 1, ribonuclease III
